Trial_ID,SppVar,Seedlots,Seed_Class,StockType,Num_Planted,Planting_Comments,Assessor_Qual,Qual_Date,Qualitative_Vigour,Vigour_Variability,Best_Height_Offsite,Survival_est,Damage_Comments,SiteIndex,SiteIndex_Method,Local_Spp1,Best_Height_Local1,Local_Spp2,Best_Height_Local2,Local_Spp3,Best_Height_Local3
1429831,LW,41119,B,CTAIN,345,,,,,,,,,20,,,,,,,
1432591,LW,63064,A,CTAIN,11340,,,,,,,,,20,,,,,,,
1432591,FDI,48678,B,CTAIN,38110,,,,,,,,,20,,,,,,,
1335330,LW,41253,B,CTAIN,1905,,,,,,,,,16,,,,,,,
1332034,LW,41253,B,CTAIN,860,,,,,,,,,16,,,,,,,
1250079,LW,41253,B,CTAIN,2738,,,,,,,,,16,,,,,,,
1362271,BP,46188,B,CTAIN,3825,,,,,,,,,27,,,,,,,
1281754,BP,46188,B,CTAIN,395,,,,,,,,,29,,,,,,,
1098963,BP,46188,B,CTAIN,825,,,,,,,,,28,,,,,,,
1302390,BP,46188,B,CTAIN,195,,,,,,,,,12,,,,,,,
1323794,LW,41253,B,CTAIN,3040,,,,,,,,,18,,,,,,,
1279250,LW,39282,B,CTAIN,4620,,,,,,,,,19,,,,,,,
1651307,LW,63291,A,CTAIN,7560,,,,,,,,,20,,,,,,,
122432,LW,44969,B,CTAIN,660,,,,,,,,,15,,,,,,,
1277770,YC,"","",CTAIN,180,,,,,,,,,19,,,,,,,
1183611,LW,60748,A,CTAIN,705,,,,,,,,,20,,,,,,,
1672872,LW,63291,A,CTAIN,7580,,,,,,,,,20,,,,,,,
1050764,YC,"","",CTAIN,20,,,,,,,,,24,,,,,,,
1302791,LW,41253,B,CTAIN,70,,,,,,,,,16,,,,,,,
1170456,LW,60780,A,CTAIN,80,,,,,,,,,19,,,,,,,
1335310,LW,41253,B,CTAIN,2140,,,,,,,,,12,,,,,,,
1338370,LW,41253,B,CTAIN,450,,,,,,,,,15,,,,,,,
1400270,LW,41253,B,CTAIN,540,,,,,,,,,21,,,,,,,
1224470,BA,39636,B,CTAIN,270,,,,,,,,,19,,,,,,,
1240236,FDI,47978,B,CTAIN,240,,,,,,,,,15,,,,,,,
1342096,FDI,63276,A,CTAIN,219,,,,,,,,,15,,,,,,,
1342096,CW,45611,B,CTAIN,65,,,,,,,,,15,,,,,,,
79002,PY,48276,B,CTAIN,2985,,,,,,,,,19,,,,,,,
79002,LW,44969,B,CTAIN,3900,,,,,,,,,19,,,,,,,
1302854,LW,41253,B,CTAIN,1830,,,,,,,,,16,,,,,,,
1282475,LW,41253,B,CTAIN,760,,,,,,,,,16,,,,,,,
1442710,BP,46188,B,CTAIN,8160,,,,,,,,,24,,,,,,,
1322730,LW,60780,A,CTAIN,1740,,,,,,,,,20,,,,,,,
1322771,LW,63064,A,CTAIN,4670,,,,,,,,,18,,,,,,,
66112,FDI,48678,B,CTAIN,900,,,,,,,,,21,,,,,,,
1385080,FDI,48678,B,CTAIN,1080,,,,,,,,,21,,,,,,,
1385069,FDI,48678,B,CTAIN,2430,,,,,,,,,21,,,,,,,
1007912,FDI,48678,B,CTAIN,630,,,,,,,,,20,,,,,,,
1374312,LW,63064,A,CTAIN,3080,,,,,,,,,18,,,,,,,
1385050,FDI,48678,B,CTAIN,4725,,,,,,,,,18,,,,,,,
68390,FDI,48678,B,CTAIN,1890,,,,,,,,,19,,,,,,,
1374313,LW,63064,A,CTAIN,1620,,,,,,,,,21,,,,,,,
1385053,FDI,48678,B,CTAIN,3795,,,,,,,,,18,,,,,,,
1319990,FDI,48678,B,CTAIN,360,,,,,,,,,18,,,,,,,
1385336,FDI,48678,B,CTAIN,5985,,,,,,,,,21,,,,,,,
1374311,LW,63064,A,CTAIN,16780,,,,,,,,,18,,,,,,,
1319989,FDI,48678,B,CTAIN,375,,,,,,,,,18,,,,,,,
1381710,LW,39282,B,CTAIN,160,,,,,,,,,15,,,,,,,
1381711,LW,39282,B,CTAIN,395,,,,,,,,,18,,,,,,,
1396110,LW,63064,A,CTAIN,6205,,,,,,,,,21,,,,,,,
1381692,LW,39282,B,CTAIN,820,,,,,,,,,18,,,,,,,
1444791,LW,53001,B,CTAIN,1188,,,,,,,,,16,,,,,,,
1451215,LW,53001,B,CTAIN,3000,,,,,,,,,19,,,,,,,
1239211,PW,63208,A,CTAIN,40,,,,,,,,,29,,,,,,,
1378730,PW,63208,A,CTAIN,100,,,,,,,,,32,,,,,,,
1368352,CW,45611,B,"",2830,,,,,,,,,15,,,,,,,
1378010,CW,45611,B,"",7600,,,,,,,,,15,,,,,,,
1378010,FDI,63182,A,"",600,,,,,,,,,15,,,,,,,
1378010,PW,61353,A,"",330,,,,,,,,,15,,,,,,,
1366336,BA,39744,B,CTAIN,420,,,,,,,,,24,,,,,,,
1366339,BA,39744,B,CTAIN,870,,,,,,,,,24,,,,,,,
1366335,BA,39744,B,CTAIN,1200,,,,,,,,,24,,,,,,,
1326431,YC,"","",CTAIN,360,,,,,,,,,18,,,,,,,
1252491,YC,"","",CTAIN,900,,,,,,,,,24,,,,,,,
1254510,YC,"","",CTAIN,360,,,,,,,,,19,,,,,,,
1252973,YC,"","",CTAIN,900,,,,,,,,,21,,,,,,,
1252779,YC,"","",CTAIN,360,,,,,,,,,19,,,,,,,
62315,YC,46233,B,CTAIN,300,,,,,,,,,26,,,,,,,
1171432,PW,60774,A,CTAIN,400,,,,,,,,,21,,,,,,,
1461592,PW,61182,A,CTAIN,2700,,,,,,,,,40,,,,,,,
1464012,PW,61182,A,CTAIN,420,,,,,,,,,30,,,,,,,
1464570,PW,61182,A,CTAIN,4230,,,,,,,,,34,,,,,,,
1322291,PW,60441,A,CTAIN,4320,,,,,,,,,24,,,,,,,
1411830,FDI,8451,B,CTAIN,1541,,,,,,,,,20,,,,,,,
1411830,LW,60757,A,CTAIN,725,,,,,,,,,20,,,,,,,
1466150,FDI,8451,B,CTAIN,655,,,,,,,,,20,,,,,,,
1466150,LW,60757,A,CTAIN,264,,,,,,,,,20,,,,,,,
1413690,FDI,8451,B,CTAIN,1096,,,,,,,,,20,,,,,,,
1413690,LW,60757,A,CTAIN,516,,,,,,,,,20,,,,,,,
1466230,FDI,8451,B,CTAIN,867,,,,,,,,,20,,,,,,,
1466230,LW,60757,A,CTAIN,349,,,,,,,,,20,,,,,,,
1466292,FDI,8451,B,CTAIN,580,,,,,,,,,20,,,,,,,
1466292,LW,60757,A,CTAIN,273,,,,,,,,,20,,,,,,,
1466270,FDI,8451,B,CTAIN,1182,,,,,,,,,18,,,,,,,
1466270,LW,60757,A,CTAIN,557,,,,,,,,,18,,,,,,,
1319551,PW,63027,A,CTAIN,165,,,,,,,,,27,,,,,,,
1354730,PW,63027,A,CTAIN,135,,,,,,,,,27,,,,,,,
1386392,LW,31719,B,CTAIN,480,,,,,,,,,21,,,,,,,
1126790,LW,60780,A,CTAIN,500,,,,,,,,,20,,,,,,,
1126791,LW,60780,A,CTAIN,500,,,,,,,,,20,,,,,,,
1149050,LW,60780,A,CTAIN,900,,,,,,,,,18,,,,,,,
1318732,CW,45010,B,CTAIN,1980,,,,,,,,,21,,,,,,,
1087111,LW,60768,A,CTAIN,1200,,,,,,,,,15,,,,,,,
1289591,LW,60768,A,CTAIN,1600,,,,,,,,,17,,,,,,,
1289496,LW,48019,B,CTAIN,3000,,,,,,,,,16,,,,,,,
1289494,LW,48019,B,CTAIN,1520,,,,,,,,,15,,,,,,,
1319930,LW,60768,A,CTAIN,800,,,,,,,,,17,,,,,,,
1071872,LW,60768,A,CTAIN,650,,,,,,,,,19,,,,,,,
1445870,PY,35649,B,CTAIN,1280,,,,,,,,,24,,,,,,,
1289650,LW,60768,A,CTAIN,2950,,,,,,,,,21,,,,,,,
1289622,LW,60768,A,CTAIN,8260,,,,,,,,,18,,,,,,,
1289492,LW,48019,B,CTAIN,2400,,,,,,,,,17,,,,,,,
1396752,LW,39160,B,CTAIN,4550,,,,,,,,,16,,,,,,,
1396753,LW,39160,B,CTAIN,1560,,,,,,,,,16,,,,,,,
1255610,LW,41253,B,CTAIN,660,,,,,,,,,18,,,,,,,
1254730,LW,63291,A,CTAIN,720,,,,,,,,,16,,,,,,,
1255691,LW,63190,A,CTAIN,1580,,,,,,,,,23,,,,,,,
1255850,LW,63190,A,CTAIN,2220,,,,,,,,,24,,,,,,,
1254831,LW,63291,A,CTAIN,540,,,,,,,,,18,,,,,,,
1396118,LW,41253,B,CTAIN,1080,,,,,,,,,16,,,,,,,
1402615,LW,63190,A,CTAIN,1080,,,,,,,,,16,,,,,,,
1245970,LW,63291,A,CTAIN,540,,,,,,,,,18,,,,,,,
1238831,LW,63190,A,CTAIN,1560,,,,,,,,,18,,,,,,,
1238642,LW,63190,A,CTAIN,1850,,,,,,,,,18,,,,,,,
1411894,LW,63291,A,CTAIN,490,,,,,,,,,18,,,,,,,
1306410,LW,63291,A,CTAIN,230,,,,,,,,,17,,,,,,,
1335033,LW,63190,A,CTAIN,880,,,,,,,,,18,,,,,,,
1401671,LW,63190,A,CTAIN,910,,,,,,,,,18,,,,,,,
1373350,PW,63208,A,CTAIN,460,,,,,,,,,24,,,,,,,
1471950,PW,63208,A,CTAIN,20,,,,,,,,,29,,,,,,,
1271571,LW,5266,B,CTAIN,2220,,,,,,,,,15,,,,,,,
1295814,LW,5266,B,CTAIN,2280,,,,,,,,,15,,,,,,,
1364912,LW,60780,A,MXPLT,21600,,,,,,,,,18,,,,,,,
1353070,FDI,39492,B,CTAIN,924,,,,,,,,,17,,,,,,,
1365330,LW,60780,A,MXPLT,408,,,,,,,,,22,,,,,,,
1072970,LW,60757,A,CTAIN,460,,,,,,,,,20,,,,,,,
1072969,FDI,8451,B,CTAIN,1164,,,,,,,,,20,,,,,,,
1466253,LW,60757,A,CTAIN,2332,,,,,,,,,20,,,,,,,
1072969,LW,60757,A,CTAIN,548,,,,,,,,,20,,,,,,,
1072970,FDI,8451,B,CTAIN,976,,,,,,,,,20,,,,,,,
1365091,LW,63291,A,CTAIN,135,,,,,,,,,18,,,,,,,
1365091,FDI,53670,B,CTAIN,540,,,,,,,,,18,,,,,,,
1329651,FDI,53670,B,CTAIN,9180,,,,,,,,,18,,,,,,,
1329651,LW,63291,A,CTAIN,7245,,,,,,,,,18,,,,,,,
2649,LW,63291,A,CTAIN,2565,,,,,,,,,20,,,,,,,
2649,FDI,53670,B,CTAIN,2320,,,,,,,,,20,,,,,,,
1329652,FDI,53615,B,CTAIN,1080,,,,,,,,,18,,,,,,,
1329652,LW,63291,A,CTAIN,2835,,,,,,,,,18,,,,,,,
1329690,LW,63291,A,CTAIN,945,,,,,,,,,18,,,,,,,
1441390,LW,63291,A,CTAIN,4095,,,,,,,,,20,,,,,,,
1416452,LW,63291,A,CTAIN,2230,,,,,,,,,20,,,,,,,
1416452,FDI,53670,B,CTAIN,3590,,,,,,,,,20,,,,,,,
1329691,LW,63291,A,CTAIN,1575,,,,,,,,,18,,,,,,,
1365090,LW,63291,A,CTAIN,810,,,,,,,,,18,,,,,,,
1365090,FDI,53670,B,CTAIN,2160,,,,,,,,,18,,,,,,,
1402711,FDI,53615,B,CTAIN,18590,,,,,,,,,18,,,,,,,
1402711,LW,63291,A,CTAIN,28185,,,,,,,,,18,,,,,,,
1416450,LW,63291,A,CTAIN,480,,,,,,,,,20,,,,,,,
1416450,FDI,53670,B,CTAIN,640,,,,,,,,,20,,,,,,,
1416451,LW,63291,A,CTAIN,2025,,,,,,,,,19,,,,,,,
1416451,FDI,53670,B,CTAIN,3500,,,,,,,,,19,,,,,,,
1440391,FDI,53670,B,CTAIN,14040,,,,,,,,,19,,,,,,,
1440391,LW,63291,A,CTAIN,1260,,,,,,,,,19,,,,,,,
1416412,FDI,53670,B,CTAIN,9495,,,,,,,,,17,,,,,,,
1416412,LW,63291,A,CTAIN,5250,,,,,,,,,17,,,,,,,
1329653,FDI,53670,B,CTAIN,3240,,,,,,,,,20,,,,,,,
1329653,LW,63291,A,CTAIN,1890,,,,,,,,,20,,,,,,,
1330210,LW,63291,A,CTAIN,2775,,,,,,,,,20,,,,,,,
1329610,FDI,53615,B,CTAIN,1970,,,,,,,,,17,,,,,,,
1329610,LW,63291,A,CTAIN,8505,,,,,,,,,17,,,,,,,
1402630,LW,63291,A,CTAIN,1740,,,,,,,,,20,,,,,,,
1402630,FDI,53670,B,CTAIN,1350,,,,,,,,,20,,,,,,,
1416413,FDI,53670,B,CTAIN,22680,,,,,,,,,17,,,,,,,
1416413,LW,63291,A,CTAIN,5355,,,,,,,,,17,,,,,,,
1364015,LW,63291,A,CTAIN,8730,,,,,,,,,19,,,,,,,
1239292,FDI,53670,B,CTAIN,4320,,,,,,,,,22,,,,,,,
1402713,FDI,53615,B,CTAIN,3315,,,,,,,,,18,,,,,,,
1402713,LW,63291,A,CTAIN,4880,,,,,,,,,18,,,,,,,
1440417,LW,63291,A,CTAIN,1575,,,,,,,,,20,,,,,,,
1440417,FDI,53615,B,CTAIN,1080,,,,,,,,,20,,,,,,,
1440311,LW,63291,A,CTAIN,3465,,,,,,,,,20,,,,,,,
1439910,FDI,53670,B,CTAIN,1350,,,,,,,,,21,,,,,,,
1400072,PY,47219,B,CTAIN,3780,,,,,,,,,24,,,,,,,
1401570,LW,63190,A,CTAIN,370,,,,,,,,,21,,,,,,,
1242810,LW,63190,A,CTAIN,2600,,,,,,,,,21,,,,,,,
1283110,LW,44969,B,CTAIN,1800,,,,,,,,,22,,,,,,,
1122338,LW,41138,B,CTAIN,900,,,,,,,,,18,,,,,,,
1197852,LW,31610,B,CTAIN,300,,,,,,,,,16,,,,,,,
1401610,LW,63190,A,CTAIN,730,,,,,,,,,17,,,,,,,
1335090,LW,63190,A,CTAIN,740,,,,,,,,,17,,,,,,,
1335091,LW,63190,A,CTAIN,1142,,,,,,,,,21,,,,,,,
1254891,LW,63291,A,CTAIN,720,,,,,,,,,16,,,,,,,
1448251,LW,63291,A,CTAIN,1008,,,,,,,,,14,,,,,,,
1448259,LW,63291,A,CTAIN,1284,,,,,,,,,18,,,,,,,
1448690,LW,63291,A,CTAIN,3672,,,,,,,,,16,,,,,,,
1448692,LW,63291,A,CTAIN,660,,,,,,,,,18,,,,,,,
1119191,LW,39160,B,CTAIN,7560,,,,,,,,,21,,,,,,,
1333330,LW,63291,A,CTAIN,2700,,,,,,,,,15,,,,,,,
1255327,LW,39160,B,CTAIN,1010,,,,,,,,,19,,,,,,,
1476054,FDI,48678,B,CTAIN,3060,,,,,,,,,19,,,,,,,
1404670,LW,63190,A,CTAIN,90,,,,,,,,,15,,,,,,,
1400770,LW,63190,A,CTAIN,720,,,,,,,,,21,,,,,,,
1239390,LW,63190,A,CTAIN,360,,,,,,,,,18,,,,,,,
1239730,LW,63190,A,CTAIN,1260,,,,,,,,,18,,,,,,,
1316811,LW,63291,A,CTAIN,720,,,,,,,,,16,,,,,,,
1245930,LW,63291,A,CTAIN,900,,,,,,,,,15,,,,,,,
1476030,FDI,53670,B,CTAIN,540,,,,,,,,,20,,,,,,,
1476030,LW,63291,A,CTAIN,630,,,,,,,,,20,,,,,,,
1316818,LW,63291,A,CTAIN,900,,,,,,,,,16,,,,,,,
1307070,LW,63190,A,CTAIN,1080,,,,,,,,,15,,,,,,,
1244511,LW,63291,A,CTAIN,900,,,,,,,,,19,,,,,,,
1445872,PY,35649,B,CTAIN,1140,,,,,,,,,24,,,,,,,
1334730,LW,63291,A,CTAIN,1110,,,,,,,,,19,,,,,,,
1400772,LW,63190,A,CTAIN,1260,,,,,,,,,15,,,,,,,
1256557,LW,63291,A,CTAIN,900,,,,,,,,,18,,,,,,,
109859,PY,41710,B,CTAIN,2825,,,,,,,,,20,,,,,,,
1430770,LW,44969,B,CTAIN,2395,,,,,,,,,23,,,,,,,
1430651,LW,44969,B,CTAIN,2085,,,,,,,,,23,,,,,,,
1430690,LW,44969,B,CTAIN,1385,,,,,,,,,22,,,,,,,
1430730,LW,44969,B,CTAIN,1445,,,,,,,,,22,,,,,,,
1255347,LW,63291,A,CTAIN,360,,,,,,,,,17,,,,,,,
1333350,LW,63291,A,CTAIN,900,,,,,,,,,19,,,,,,,
1242751,LW,63291,A,CTAIN,480,,,,,,,,,17,,,,,,,
1396116,LW,41253,B,CTAIN,1170,,,,,,,,,14,,,,,,,
1476791,LW,63291,A,CTAIN,5100,,,,,,,,,20,,,,,,,
1430810,LW,44969,B,CTAIN,1380,,,,,,,,,23,,,,,,,
1452710,PW,63208,A,CTAIN,50,,,,,,,,,32,,,,,,,
1392530,BG,45024,B,CTAIN,800,,,,,,,,,24,,,,,,,
1416310,FDI,48678,B,CTAIN,1800,,,,,,,,,19,,,,,,,
1415450,FDI,48678,B,CTAIN,2715,,,,,,,,,19,,,,,,,
1329111,FDI,48678,B,CTAIN,540,,,,,,,,,18,,,,,,,
1305911,FDI,48678,B,CTAIN,990,,,,,,,,,19,,,,,,,
1316730,FDI,48678,B,CTAIN,3015,,,,,,,,,19,,,,,,,
1415331,FDI,48678,B,CTAIN,1825,,,,,,,,,19,,,,,,,
1415910,FDI,48678,B,CTAIN,1470,,,,,,,,,19,,,,,,,
1282473,LW,39282,B,CTAIN,13925,,,,,,,,,16,,,,,,,
1326850,LW,41253,B,CTAIN,4510,,,,,,,,,21,,,,,,,
1425630,LW,63291,A,CTAIN,1800,,,,,,,,,22,,,,,,,
1355711,LW,39282,B,CTAIN,475,,,,,,,,,17,,,,,,,
-627150000,FDI,63197,A,CTAIN,4050,,,,,,,,,20,,,,,,,
1335950,LW,63291,A,CTAIN,5130,,,,,,,,,18,,,,,,,
1387690,LW,39282,B,CTAIN,1080,,,,,,,,,17,,,,,,,
1282474,LW,39282,B,CTAIN,7200,,,,,,,,,16,,,,,,,
1256580,LW,41253,B,CTAIN,350,,,,,,,,,16,,,,,,,
-629040000,FDI,25780,B,CTAIN,800,,,,,,,,,18,,,,,,,
1355171,LW,63291,A,CTAIN,7440,,,,,,,,,18,,,,,,,
1355172,LW,63291,A,CTAIN,2520,,,,,,,,,18,,,,,,,
1220351,BP,43930,B,CTAIN,485,,,,,,,,,20,,,,,,,
1418116,PY,41710,B,CTAIN,1500,,,,,,,,,,,,,,,,
1348131,FDI,63197,A,CTAIN,2700,,,,,,,,,18,,,,,,,
1238350,LW,63192,A,CTAIN,180,,,,,,,,,18,,,,,,,
1366270,YC,39711,B,CTAIN,1700,,,,,,,,,27,,,,,,,
1369653,BP,43930,B,CTAIN,7460,,,,,,,,,28,,,,,,,
1370310,LW,53626,B,CTAIN,1050,,,,,,,,,19,,,,,,,
1410970,LW,53626,B,CTAIN,6930,,,,,,,,,19,,,,,,,
1334052,PW,63152,A,CTAIN,4545,,,,,,,,,28,,,,,,,
1370254,LW,53626,B,CTAIN,5670,,,,,,,,,22,,,,,,,
1375290,LW,53626,B,CTAIN,3360,,,,,,,,,16,,,,,,,
1370271,LW,53626,B,CTAIN,12600,,,,,,,,,19,,,,,,,
1269812,BP,43930,B,CTAIN,1770,,,,,,,,,15,,,,,,,
1452770,BP,43930,B,CTAIN,4350,,,,,,,,,12,,,,,,,
1349610,BP,43930,B,CTAIN,2130,,,,,,,,,25,,,,,,,
1349610,PW,63152,A,CTAIN,510,,,,,,,,,20,,,,,,,
1374950,LW,53626,B,CTAIN,420,,,,,,,,,19,,,,,,,
1333630,BP,43930,B,CTAIN,4335,,,,,,,,,25,,,,,,,
1381990,BP,43930,B,CTAIN,3030,,,,,,,,,24,,,,,,,
1348790,BP,43930,B,CTAIN,3585,,,,,,,,,28,,,,,,,
1370410,LW,53626,B,CTAIN,1050,,,,,,,,,19,,,,,,,
1393630,BP,43930,B,CTAIN,1470,,,,,,,,,18,,,,,,,
1393690,BP,43930,B,CTAIN,2235,,,,,,,,,25,,,,,,,
1265790,PW,63152,A,CTAIN,45,,,,,,,,,21,,,,,,,
1310513,PY,48068,B,CTAIN,2200,,,,,,,,,22,,,,,,,
1294912,LW,63291,A,CTAIN,1060,,,,,,,,,22,,,,,,,
1318751,BP,43930,B,CTAIN,2295,,,,,,,,,30,,,,,,,
1489211,BP,43930,B,CTAIN,990,,,,,,,,,26,,,,,,,
1295633,LW,63291,A,CTAIN,1400,,,,,,,,,21,,,,,,,
1435210,LW,63291,A,CTAIN,4860,,,,,,,,,21,,,,,,,
1479073,YC,"","",CTAIN,490,,,,,,,,,24,,,,,,,
1437972,YC,"","",CTAIN,2870,,,,,,,,,28,,,,,,,
1416590,LW,39285,B,CTAIN,4245,,,,,,,,,15,,,,,,,
95510,BP,43930,B,CTAIN,1560,,,,,,,,,20,,,,,,,
1366590,LW,39285,B,CTAIN,18345,,,,,,,,,17,,,,,,,
1380071,LW,39285,B,CTAIN,870,,,,,,,,,17,,,,,,,
1402971,LW,39285,B,CTAIN,2190,,,,,,,,,19,,,,,,,
1418130,PY,41710,B,CTAIN,1095,,,,,,,,,20,,,,,,,
1418115,PY,41710,B,CTAIN,945,,,,,,,,,,,,,,,,
1377571,PY,41710,B,CTAIN,2780,,,,,,,,,,,,,,,,
1418119,PY,41710,B,CTAIN,1425,,,,,,,,,,,,,,,,
1402950,LW,39285,B,CTAIN,810,,,,,,,,,17,,,,,,,
1345870,LW,39285,B,CTAIN,1185,,,,,,,,,19,,,,,,,
1375758,PY,41710,B,CTAIN,2555,,,,,,,,,,,,,,,,
1416350,LW,39285,B,CTAIN,2820,,,,,,,,,16,,,,,,,
1386690,LW,39285,B,CTAIN,4500,,,,,,,,,17,,,,,,,
1380130,LW,39285,B,CTAIN,2250,,,,,,,,,17,,,,,,,
1401813,LW,39285,B,CTAIN,9645,,,,,,,,,19,,,,,,,
1380213,LW,39285,B,CTAIN,3225,,,,,,,,,12,,,,,,,
61425,LW,63291,A,CTAIN,3000,,,,,,,,,18,,,,,,,
1242650,LW,63291,A,CTAIN,2115,,,,,,,,,19,,,,,,,
105077,LW,63291,A,CTAIN,3735,,,,,,,,,20,,,,,,,
1236274,LW,63291,A,CTAIN,2790,,,,,,,,,19,,,,,,,
105609,LW,63291,A,CTAIN,3720,,,,,,,,,19,,,,,,,
1379230,LW,63291,A,CTAIN,1080,,,,,,,,,18,,,,,,,
1379070,LW,63291,A,CTAIN,2925,,,,,,,,,16,,,,,,,
105083,LW,63291,A,CTAIN,3735,,,,,,,,,18,,,,,,,
1258390,LW,63291,A,CTAIN,3090,,,,,,,,,20,,,,,,,
1058053,FDI,63194,A,MXPLT,2835,,,,,,,,,12,,,,,,,
1488567,CW,31459,B,CTAIN,270,,,,,,,,,18,,,,,,,
1488567,LW,60780,A,CTAIN,810,,,,,,,,,18,,,,,,,
1488275,CW,31459,B,CTAIN,270,,,,,,,,,21,,,,,,,
1442397,CW,31459,B,CTAIN,1005,,,,,,,,,21,,,,,,,
1442397,FDI,63199,A,CTAIN,3285,,,,,,,,,21,,,,,,,
1442397,LW,60780,A,CTAIN,1650,,,,,,,,,21,,,,,,,
1349350,LW,63190,A,CTAIN,270,,,,,,,,,21,,,,,,,
45981,PY,41710,B,CTAIN,390,,,,,,,,,12,,,,,,,
1490191,BA,46004,B,CTAIN,1900,,,,,,,,,24,,,,,,,
1349410,PY,53061,B,CTAIN,1680,,,,,,,,,17,,,,,,,
1274391,LW,63290,A,CTAIN,960,,,,,,,,,22,,,,,,,
1045820,PY,39696,B,CTAIN,2890,,,,,,,,,16,,,,,,,
1274392,LW,63290,A,CTAIN,3360,,,,,,,,,20,,,,,,,
1498690,FDI,47713,B,CTAIN,720,,,,,,,,,19,,,,,,,
1120632,CW,39766,B,CTAIN,315,,,,,,,,,16,,,,,,,
1498891,FDI,53670,B,CTAIN,14805,,,,,,,,,20,,,,,,,
1498891,LW,63291,A,CTAIN,12915,,,,,,,,,20,,,,,,,
1100090,LW,60768,A,CTAIN,750,,,,,,,,,15,,,,,,,
1057041,LW,63190,A,CTAIN,1260,,,,,,,,,18,,,,,,,
1452870,FDI,8492,B,CTAIN,610,,,,,,,,,19,,,,,,,
1378991,BA,39638,B,CTAIN,3830,,,,,,,,,21,,,,,,,
1378991,FDI,8492,B,CTAIN,400,,,,,,,,,21,,,,,,,
1317947,LW,63290,A,CTAIN,760,,,,,,,,,17,,,,,,,
1317947,FDI,8492,B,CTAIN,750,,,,,,,,,17,,,,,,,
1387015,LW,41253,B,CTAIN,4780,,,,,,,,,16,,,,,,,
1377810,FDI,8492,B,CTAIN,880,,,,,,,,,19,,,,,,,
1377810,LW,63290,A,CTAIN,800,,,,,,,,,19,,,,,,,
1460831,FDI,8492,B,CTAIN,1040,,,,,,,,,17,,,,,,,
1460831,LW,63290,A,CTAIN,840,,,,,,,,,17,,,,,,,
1387017,LW,41253,B,CTAIN,5820,,,,,,,,,16,,,,,,,
1379132,FDI,8492,B,CTAIN,730,,,,,,,,,18,,,,,,,
1379132,LW,63290,A,CTAIN,1070,,,,,,,,,18,,,,,,,
1384390,BA,36055,B,CTAIN,7040,,,,,,,,,21,,,,,,,
1384390,LW,63290,A,CTAIN,180,,,,,,,,,21,,,,,,,
-281350000,LW,41253,B,CTAIN,5040,,,,,,,,,18,,,,,,,
1420093,LW,60780,A,CTAIN,18450,,,,,,,,,21,,,,,,,
1327990,LW,39282,B,CTAIN,14400,,,,,,,,,18,,,,,,,
1435011,YC,45167,B,CTAIN,25878,,,,,,,,,6,,,,,,,
1435011,BA,45178,B,CTAIN,3602,,,,,,,,,6,,,,,,,
76008,LW,63190,A,CTAIN,1605,,,,,,,,,19,,,,,,,
76008,PW,61228,A,CTAIN,1335,,,,,,,,,19,,,,,,,
1429290,BP,43930,B,CTAIN,3057,,,,,,,,,26,,,,,,,
1355660,LW,60768,A,CTAIN,4380,,,,,,,,,24,,,,,,,
1238891,FDC,61214,A,CTAIN,75,,,,,,,,,28,,,,,,,
1333373,PY,44020,B,MXPLT,780,,,,,,,,,21,,,,,,,
1503590,BP,43930,B,CTAIN,5619,,,,,,,,,6,,,,,,,
1094750,PY,44020,B,MXPLT,2820,,,,,,,,,21,,,,,,,
1428330,LW,63291,A,CTAIN,9190,,,,,,,,,21,,,,,,,
86554,BP,43930,B,CTAIN,255,,,,,,,,,28,,,,,,,
1309052,YC,"","",CTAIN,1080,,,,,,,,,24,,,,,,,
1435250,LW,63291,A,CTAIN,3060,,,,,,,,,20,,,,,,,
1459917,CW,39766,B,CTAIN,7030,,,,,,,,,12,,,,,,,
1406975,PW,60441,A,CTAIN,315,,,,,,,,,21,,,,,,,
1406975,LW,63291,A,CTAIN,2150,,,,,,,,,21,,,,,,,
1406975,PY,35687,B,CTAIN,220,,,,,,,,,21,,,,,,,
1443970,YC,"","",CTAIN,444,,,,,,,,,21,,,,,,,
1509413,BA,39824,B,CTAIN,765,,,,,,,,,33,,,,,,,
1348030,LW,63065,A,CTAIN,26480,,,,,,,,,20,,,,,,,
1273330,LW,63065,A,CTAIN,830,,,,,,,,,22,,,,,,,
1297671,LW,63065,A,CTAIN,3000,,,,,,,,,18,,,,,,,
98108,LW,60780,A,CTAIN,2430,,,,,,,,,21,,,,,,,
1348038,LW,63065,A,CTAIN,2685,,,,,,,,,22,,,,,,,
1461070,BA,39826,B,CTAIN,190,,,,,,,,,19,,,,,,,
1312851,LW,63065,A,CTAIN,450,,,,,,,,,21,,,,,,,
1292952,LW,63065,A,CTAIN,6195,,,,,,,,,22,,,,,,,
71644,LW,60780,A,CTAIN,540,,,,,,,,,15,,,,,,,
1348036,LW,63065,A,CTAIN,4965,,,,,,,,,22,,,,,,,
1273111,LW,60780,A,CTAIN,360,,,,,,,,,22,,,,,,,
1449593,LW,31719,B,CTAIN,630,,,,,,,,,21,,,,,,,
1159393,PY,41710,B,CTAIN,2345,,,,,,,,,21,,,,,,,
1159392,PY,41710,B,CTAIN,630,,,,,,,,,21,,,,,,,
